id	well	sample	sample type	sample nucleotide	target	target chemistry	excluded	note	baseline	lower limit	upper limit	common threshold	group threshold	n in log phase	last log cycle	n included	log lin cycle	log lin fluorescence	indiv PCR eff	R2	N0 (indiv eff - for debug use)	Cq (indiv eff - for debug use)	Cq with group threshold (indiv eff - for debug use)	mean PCR eff	standard error of the mean PCR eff	N0 (mean eff)	Cq (mean eff)	mean PCR eff - no plateau	standard error of the mean PCR eff - no plateau	N0 (mean eff) - no plateau	Cq (mean eff) - no plateau	mean PCR eff - mean efficiency	standard error of the mean PCR eff - mean efficiency	N0 (mean eff) - mean efficiency	Cq (mean eff) - mean efficiency	mean PCR eff - no plateau - mean efficiency	standard error of the mean PCR eff - no plateau - mean efficiency	N0 (mean eff) - no plateau - mean efficiency	Cq (mean eff) - no plateau - mean efficiency	mean PCR eff - stat efficiency	standard error of the mean PCR eff - stat efficiency	N0 (mean eff) - stat efficiency	Cq (mean eff) - stat efficiency	mean PCR eff - no plateau - stat efficiency	standard error of the stat PCR eff - no plateau - stat efficiency	N0 (mean eff) - no plateau - stat efficiency	Cq (mean eff) - no plateau - stat efficiency	amplification	baseline error	instable baseline	plateau	noisy sample	PCR efficiency outside mean rage	PCR efficiency outside mean rage - no plateau	PCR efficiency outlier	PCR efficiency outlier - no plateau	short log lin phase	Cq is shifting	too low Cq eff	too low Cq N0	used for W-o-L setting
79	G7	4f234ec9-8fb0-4302-9633-b83dbd798ebd	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.375 < 1.7	0.089672	0.086896	0.313329	0.1565	0.1565	12	19	4	16.5	0.169130	1.374837	0.999657	8.852633e-04	16.2562	16.2562	1.377546	0.033882	8.569766e-04	16.2577	1.377546	0.033882	8.569766e-04	16.2577	1.371756	0.020659	9.186550e-04	16.2545	1.371756	0.020659	9.186550e-04	16.2545	1.371756	0.020659	9.186550e-04	16.2545	1.371756	0.020659	9.186550e-04	16.2545	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
80	G8	4f234ec9-8fb0-4302-9633-b83dbd798ebd	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.370 < 1.7	0.087055	0.086896	0.313329	0.1565	0.1565	12	19	4	16.5	0.170323	1.369601	0.999602	9.494464e-04	16.2309	16.2309	1.377546	0.033882	8.630235e-04	16.2357	1.377546	0.033882	8.630235e-04	16.2357	1.371756	0.020659	9.251371e-04	16.2322	1.371756	0.020659	9.251371e-04	16.2322	1.371756	0.020659	9.251371e-04	16.2322	1.371756	0.020659	9.251371e-04	16.2322	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
81	G9	d37b31a7-e847-4a5b-a2ca-189436279913	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.363 < 1.7	0.086140	0.086896	0.313329	0.1565	0.1565	12	16	4	13.5	0.178331	1.362804	0.999240	2.731354e-03	13.0781	13.0781	1.377546	0.033882	2.362080e-03	13.0923	1.377546	0.033882	2.362080e-03	13.0923	1.371756	0.020659	2.500289e-03	13.0869	1.371756	0.020659	2.500289e-03	13.0869	1.371756	0.020659	2.500289e-03	13.0869	1.371756	0.020659	2.500289e-03	13.0869	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
82	G10	d37b31a7-e847-4a5b-a2ca-189436279913	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.358 < 1.7	0.082307	0.086896	0.313329	0.1565	0.1565	12	16	4	13.5	0.169266	1.357799	0.999101	2.724521e-03	13.2436	13.2436	1.377546	0.033882	2.242009e-03	13.2552	1.377546	0.033882	2.242009e-03	13.2552	1.371756	0.020659	2.373192e-03	13.2519	1.371756	0.020659	2.373192e-03	13.2519	1.371756	0.020659	2.373192e-03	13.2519	1.371756	0.020659	2.373192e-03	13.2519	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
83	G11	99642281-0aa2-4777-a3d2-869b3c84af42	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.356 < 1.7	0.078789	0.086896	0.313329	0.1565	0.1565	12	17	5	15.0	0.170928	1.356351	0.998825	1.766994e-03	14.7107	14.7107	1.377546	0.033882	1.400305e-03	14.7247	1.377546	0.033882	1.400305e-03	14.7247	1.371756	0.020659	1.491634e-03	14.7210	1.371756	0.020659	1.491634e-03	14.7210	1.371756	0.020659	1.491634e-03	14.7210	1.371756	0.020659	1.491634e-03	14.7210	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
84	G12	99642281-0aa2-4777-a3d2-869b3c84af42	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.364 < 1.7	0.086788	0.086896	0.313329	0.1565	0.1565	12	17	4	14.5	0.174165	1.363937	0.999437	1.933934e-03	14.1554	14.1554	1.377546	0.033882	1.674639e-03	14.1661	1.377546	0.033882	1.674639e-03	14.1661	1.371756	0.020659	1.780107e-03	14.1617	1.371756	0.020659	1.780107e-03	14.1617	1.371756	0.020659	1.780107e-03	14.1617	1.371756	0.020659	1.780107e-03	14.1617	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
85	H1	f9d8f2a2-53b6-4c78-adcf-e843da2b76d7	ntc	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye	amplification in negative control		0.105964	0.086896	0.313329	0.1565	0.1565	8	35	0	nan	nan	nan	nan	nan	nan	nan	1.377546	0.033882	nan	nan	1.377546	0.033882	nan	nan	1.371756	0.020659	nan	nan	1.371756	0.020659	nan	nan	1.371756	0.020659	nan	nan	1.371756	0.020659	nan	nan	Yes	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
86	H2	f9d8f2a2-53b6-4c78-adcf-e843da2b76d7	ntc	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye			0.086597	0.086896	0.313329	0.1565	0.1565	0	35	0	nan	nan	nan	nan	nan	nan	nan	1.377546	0.033882	nan	nan	1.377546	0.033882	nan	nan	1.371756	0.020659	nan	nan	1.371756	0.020659	nan	nan	1.371756	0.020659	nan	nan	1.371756	0.020659	nan	nan	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No
87	H3	8b954156-9660-4c19-b8c6-a1603aff266e	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.359 < 1.7	0.094712	0.086896	0.313329	0.1565	0.1565	12	19	4	15.5	0.157397	1.359078	0.999702	1.354286e-03	15.4814	15.4814	1.377546	0.033882	1.098634e-03	15.4821	1.377546	0.033882	1.098634e-03	15.4821	1.371756	0.020659	1.172755e-03	15.4819	1.371756	0.020659	1.172755e-03	15.4819	1.371756	0.020659	1.172755e-03	15.4819	1.371756	0.020659	1.172755e-03	15.4819	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
88	H4	8b954156-9660-4c19-b8c6-a1603aff266e	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.378 < 1.7	0.093918	0.086896	0.313329	0.1565	0.1565	12	19	4	15.5	0.157531	1.377774	0.999734	1.096752e-03	15.4795	15.4795	1.377546	0.033882	1.099566e-03	15.4795	1.377546	0.033882	1.099566e-03	15.4795	1.371756	0.020659	1.173750e-03	15.4792	1.371756	0.020659	1.173750e-03	15.4792	1.371756	0.020659	1.173750e-03	15.4792	1.371756	0.020659	1.173750e-03	15.4792	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
89	H5	3e83feff-d108-49ea-bbcc-d28342817a7d	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.397 < 1.7	0.095977	0.086896	0.313329	0.1565	0.1565	12	18	4	15.5	0.169243	1.397167	0.999700	9.487711e-04	15.2659	15.2659	1.377546	0.033882	1.181316e-03	15.2556	1.377546	0.033882	1.181316e-03	15.2556	1.371756	0.020659	1.261015e-03	15.2524	1.371756	0.020659	1.261015e-03	15.2524	1.371756	0.020659	1.261015e-03	15.2524	1.371756	0.020659	1.261015e-03	15.2524	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
90	H6	3e83feff-d108-49ea-bbcc-d28342817a7d	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.396 < 1.7	0.093693	0.086896	0.313329	0.1565	0.1565	12	18	4	15.5	0.155668	1.396212	0.999547	8.819664e-04	15.5160	15.5160	1.377546	0.033882	1.086559e-03	15.5167	1.377546	0.033882	1.086559e-03	15.5167	1.371756	0.020659	1.159866e-03	15.5169	1.371756	0.020659	1.159866e-03	15.5169	1.371756	0.020659	1.159866e-03	15.5169	1.371756	0.020659	1.159866e-03	15.5169	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
91	H7	96a6a347-9673-4127-969c-bba1b0b7f176	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.399 < 1.7	0.099117	0.086896	0.313329	0.1565	0.1565	12	17	4	15.5	0.175670	1.398955	0.999526	9.654757e-04	15.1558	15.1558	1.377546	0.033882	1.226177e-03	15.1392	1.377546	0.033882	1.226177e-03	15.1392	1.371756	0.020659	1.308903e-03	15.1344	1.371756	0.020659	1.308903e-03	15.1344	1.371756	0.020659	1.308903e-03	15.1344	1.371756	0.020659	1.308903e-03	15.1344	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
92	H8	96a6a347-9673-4127-969c-bba1b0b7f176	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.401 < 1.7	0.091707	0.086896	0.313329	0.1565	0.1565	11	17	4	15.5	0.165479	1.400800	0.999668	8.910713e-04	15.3345	15.3345	1.377546	0.033882	1.155044e-03	15.3258	1.377546	0.033882	1.155044e-03	15.3258	1.371756	0.020659	1.232971e-03	15.3235	1.371756	0.020659	1.232971e-03	15.3235	1.371756	0.020659	1.232971e-03	15.3235	1.371756	0.020659	1.232971e-03	15.3235	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
93	H9	956b0755-3e58-4694-8069-d145424cf68a	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.403 < 1.7	0.089536	0.086896	0.313329	0.1565	0.1565	12	18	3	16.0	0.170461	1.403093	0.999678	7.555157e-04	15.7477	15.7477	1.377546	0.033882	1.013742e-03	15.7332	1.377546	0.033882	1.013742e-03	15.7332	1.371756	0.020659	1.084417e-03	15.7297	1.371756	0.020659	1.084417e-03	15.7297	1.371756	0.020659	1.084417e-03	15.7297	1.371756	0.020659	1.084417e-03	15.7297	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
94	H10	956b0755-3e58-4694-8069-d145424cf68a	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.400 < 1.7	0.087717	0.086896	0.313329	0.1565	0.1565	12	18	3	16.0	0.165931	1.400437	0.999849	7.580698e-04	15.8263	15.8263	1.377546	0.033882	9.868010e-04	15.8173	1.377546	0.033882	9.868010e-04	15.8173	1.371756	0.020659	1.055598e-03	15.8149	1.371756	0.020659	1.055598e-03	15.8149	1.371756	0.020659	1.055598e-03	15.8149	1.371756	0.020659	1.055598e-03	15.8149	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
95	H11	da270d1d-7bf4-4957-a13c-e0265ae0e3f8	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.340 < 1.7	0.086902	0.086896	0.313329	0.1565	0.1565	12	17	4	14.5	0.172089	1.339943	0.999417	2.471749e-03	14.1755	14.1755	1.377546	0.033882	1.654687e-03	14.2035	1.377546	0.033882	1.654687e-03	14.2035	1.371756	0.020659	1.758899e-03	14.1996	1.371756	0.020659	1.758899e-03	14.1996	1.371756	0.020659	1.758899e-03	14.1996	1.371756	0.020659	1.758899e-03	14.1996	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
96	H12	da270d1d-7bf4-4957-a13c-e0265ae0e3f8	unkn	cDNA	SYBR Green I@TELO	non-saturating DNA binding dye		indiv PCR eff is 1.336 < 1.7	0.080902	0.086896	0.313329	0.1565	0.1565	12	18	4	14.5	0.167134	1.335875	0.999630	2.508760e-03	14.2730	14.2730	1.377546	0.033882	1.607042e-03	14.2948	1.377546	0.033882	1.607042e-03	14.2948	1.371756	0.020659	1.708252e-03	14.2920	1.371756	0.020659	1.708252e-03	14.2920	1.371756	0.020659	1.708252e-03	14.2920	1.371756	0.020659	1.708252e-03	14.2920	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes
